instructions_exposure.started,instructions_exposure.stopped,instructions_exposure_loop.thisRepN,instructions_exposure_loop.thisTrialN,instructions_exposure_loop.thisN,instructions_exposure_loop.thisIndex,instructions_exposure_loop.ran,instructions_text,continue_text,participant_id,"What variety of Spanish are you most familiar with? (e.g., Peruvian, Spanish, Mexican)",At what age did you begin learning Spanish?,Are you proficient in any languages other than English/Spanish?,"Are you familiar with Caribbean (e.g., Caribbean, Puerto Rican) or Galician Spanish?",date,expName,psychopyVersion,OS,frameRate,id,study_id,session
0.0097,12.3437,0,0,0,0,1,"In the following task, you are going to hear a series of conversations.", (press the space bar to continue),5bd8fabf544d4f000141d94d,,younger than 13,click here to respond,no,2025-07-22_21h05.17.211,empathy_intonation_perc,2024.2.4,Win32,59.88023952,5bd8fabf544d4f000141d94d,687ed1b7e638a4cbf2f02089,68803496e8a54ac0d779a9c3
12.3448,16.5169,0,1,1,1,1,It is okay if you don't not 100% understand them!, (press the space bar to continue),5bd8fabf544d4f000141d94d,,younger than 13,click here to respond,no,2025-07-22_21h05.17.211,empathy_intonation_perc,2024.2.4,Win32,59.88023952,5bd8fabf544d4f000141d94d,687ed1b7e638a4cbf2f02089,68803496e8a54ac0d779a9c3
16.5194,21.9651,0,2,2,2,1,"After, you will read a sentence about the conversation and decide if it's true or false.", (press the space bar to continue),5bd8fabf544d4f000141d94d,,younger than 13,click here to respond,no,2025-07-22_21h05.17.211,empathy_intonation_perc,2024.2.4,Win32,59.88023952,5bd8fabf544d4f000141d94d,687ed1b7e638a4cbf2f02089,68803496e8a54ac0d779a9c3
21.9678,26.0672,0,3,3,3,1,"If it's true, press '1' (True) and if it's false press '0' (False).", (press the space bar to continue),5bd8fabf544d4f000141d94d,,younger than 13,click here to respond,no,2025-07-22_21h05.17.211,empathy_intonation_perc,2024.2.4,Win32,59.88023952,5bd8fabf544d4f000141d94d,687ed1b7e638a4cbf2f02089,68803496e8a54ac0d779a9c3
