participant_id,param,estimate,se,effect,lextale_std,eq_std,group
5b147696d282ff00015c2c4e,bs_Intercept,1.2605907325,0.15197660479481512,boundary_separation,-1.241212373127568,-0.8761741961614399,1
5b147696d282ff00015c2c4e,ndt_Intercept,1.25166879,0.029024938502319544,non_decision_time,-1.241212373127568,-0.8761741961614399,1
5b147696d282ff00015c2c4e,bias_Intercept,0.545305915,0.07686580878294134,starting_bias,-1.241212373127568,-0.8761741961614399,1
5b26ed8a8ecf3f0001619040,Intercept,-1.174889201355,0.32874587984067594,drift_rate,0.4035036690026016,-0.5481726253008167,0
5b26ed8a8ecf3f0001619040,bs_Intercept,2.403947235,0.37850620687595943,boundary_separation,0.4035036690026016,-0.5481726253008167,0
5b26ed8a8ecf3f0001619040,ndt_Intercept,1.290440069,0.1151702866738618,non_decision_time,0.4035036690026016,-0.5481726253008167,0
5b26ed8a8ecf3f0001619040,bias_Intercept,0.5442543205,0.09812454074487165,starting_bias,0.4035036690026016,-0.5481726253008167,0
5b406fc7c2e38100017613c4,Intercept,-1.175737058,0.3375161242669389,drift_rate,-0.2543827478494662,0.2718313018507413,0
5b406fc7c2e38100017613c4,bs_Intercept,2.02727199,0.31404982668736037,boundary_separation,-0.2543827478494662,0.2718313018507413,0
5b406fc7c2e38100017613c4,ndt_Intercept,1.0940538265,0.09102132144208812,non_decision_time,-0.2543827478494662,0.2718313018507413,0
5b406fc7c2e38100017613c4,bias_Intercept,0.5284497575,0.08646774020189556,starting_bias,-0.2543827478494662,0.2718313018507413,0
5b50881a59119400018abaf3,Intercept,-1.3327044983,0.45658448472844393,drift_rate,-0.14473501170745492,1.7478383707235456,0
5b50881a59119400018abaf3,bs_Intercept,1.455336267,0.2133471133988846,boundary_separation,-0.14473501170745492,1.7478383707235456,0
5b50881a59119400018abaf3,ndt_Intercept,1.1416089005,0.04177329580344051,non_decision_time,-0.14473501170745492,1.7478383707235456,0
5b50881a59119400018abaf3,bias_Intercept,0.52083282,0.08741489553133938,starting_bias,-0.14473501170745492,1.7478383707235456,0
5b6482e9f5bc0a00019fd571,Intercept,-1.7149984666666667,0.4001333000537673,drift_rate,0.07456046057656768,-0.4661722325856609,1
5b6482e9f5bc0a00019fd571,bs_Intercept,1.89768058,0.3084726266675847,boundary_separation,0.07456046057656768,-0.4661722325856609,1
5b6482e9f5bc0a00019fd571,ndt_Intercept,1.2598160993333334,0.07077870707778247,non_decision_time,0.07456046057656768,-0.4661722325856609,1
5b6482e9f5bc0a00019fd571,bias_Intercept,0.6416274893333334,0.07676689922896048,starting_bias,0.07456046057656768,-0.4661722325856609,1
5b78542ef642ed0001517ca0,Intercept,-1.4497973622666667,0.42317255365072814,drift_rate,-0.4736782201334888,0.5178324799962086,0
5b78542ef642ed0001517ca0,bs_Intercept,1.7821505666666666,0.28243136729531376,boundary_separation,-0.4736782201334888,0.5178324799962086,0
5b78542ef642ed0001517ca0,ndt_Intercept,1.3337814266666668,0.06209209091610765,non_decision_time,-0.4736782201334888,0.5178324799962086,0
5b78542ef642ed0001517ca0,bias_Intercept,0.5315919173333333,0.09630621263822485,starting_bias,-0.4736782201334888,0.5178324799962086,0
5bd77196beca730001ced094,Intercept,-0.373518157729,0.24327658663416965,drift_rate,-0.36403048399147747,1.3378364071477666,1
5bd77196beca730001ced094,bs_Intercept,2.39037682,0.24943368048174033,boundary_separation,-0.36403048399147747,1.3378364071477666,1
5bd77196beca730001ced094,ndt_Intercept,1.155029191,0.09727246374998175,non_decision_time,-0.36403048399147747,1.3378364071477666,1
5bd77196beca730001ced094,bias_Intercept,0.6145957755,0.07629508084603326,starting_bias,-0.36403048399147747,1.3378364071477666,1
5beddd59e4dbf300011c1d50,Intercept,-2.7972211655,0.6304678527320091,drift_rate,-0.2543827478494662,0.4358320872810528,0
5beddd59e4dbf300011c1d50,bs_Intercept,4.207737005,2.1856622928595337,boundary_separation,-0.2543827478494662,0.4358320872810528,0
5beddd59e4dbf300011c1d50,ndt_Intercept,1.150384746,0.1053029257842005,non_decision_time,-0.2543827478494662,0.4358320872810528,0
5beddd59e4dbf300011c1d50,bias_Intercept,0.4002306154,0.17547685879583547,starting_bias,-0.2543827478494662,0.4358320872810528,0
5bf289cc17a7de0001cf52f0,Intercept,-0.2696166904439,0.24160117055780997,drift_rate,0.8420946135706467,1.0918352290022992,0
5bf289cc17a7de0001cf52f0,bs_Intercept,2.737179485,0.3407012620021383,boundary_separation,0.8420946135706467,1.0918352290022992,0
5bf289cc17a7de0001cf52f0,ndt_Intercept,1.35776308,0.12484037928731993,non_decision_time,0.8420946135706467,1.0918352290022992,0
5bf289cc17a7de0001cf52f0,bias_Intercept,0.3222360355,0.08789003584717012,starting_bias,0.8420946135706467,1.0918352290022992,0
5c2fcd716ea6880001dc8e3d,Intercept,-1.027486682795,0.4523204659271408,drift_rate,0.18420819671857896,-0.30217144715534927,1
5c2fcd716ea6880001dc8e3d,bs_Intercept,1.3786657875,0.1696446767855484,boundary_separation,0.18420819671857896,-0.30217144715534927,1
5c2fcd716ea6880001dc8e3d,ndt_Intercept,1.723433175,0.03127249671028238,non_decision_time,0.18420819671857896,-0.30217144715534927,1
5c2fcd716ea6880001dc8e3d,bias_Intercept,0.4797396155,0.08819760340925499,starting_bias,0.18420819671857896,-0.30217144715534927,1
5c3630c83ce2c8000111b504,Intercept,-2.82663986,0.6127263184656349,drift_rate,-0.5833259562755001,-0.4661722325856609,0
5c3630c83ce2c8000111b504,bs_Intercept,4.33930041,2.1742041758017963,boundary_separation,-0.5833259562755001,-0.4661722325856609,0
5c3630c83ce2c8000111b504,ndt_Intercept,1.1652968485,0.1065728464074327,non_decision_time,-0.5833259562755001,-0.4661722325856609,0
5c3630c83ce2c8000111b504,bias_Intercept,0.4160050232,0.17642260013880762,starting_bias,-0.5833259562755001,-0.4661722325856609,0
5c376ea0eecc440001c58889,Intercept,-0.912122515745,0.3314000322405672,drift_rate,0.8420946135706467,1.0918352290022992,0
5c376ea0eecc440001c58889,bs_Intercept,1.824265025,0.23084797646420507,boundary_separation,0.8420946135706467,1.0918352290022992,0
5c376ea0eecc440001c58889,ndt_Intercept,1.46475117,0.0641759284625327,non_decision_time,0.8420946135706467,1.0918352290022992,0
5c376ea0eecc440001c58889,bias_Intercept,0.5824441585,0.07381205880366565,starting_bias,0.8420946135706467,1.0918352290022992,0
5c4a4b329ba9e00001ffc4f3,Intercept,-0.3449812669675,0.31781926207757744,drift_rate,-0.14473501170745492,0.5178324799962086,1
5c4a4b329ba9e00001ffc4f3,bs_Intercept,1.858448625,0.21477712749034958,boundary_separation,-0.14473501170745492,0.5178324799962086,1
5c4a4b329ba9e00001ffc4f3,ndt_Intercept,1.3063327125,0.061887473326968534,non_decision_time,-0.14473501170745492,0.5178324799962086,1
5c4a4b329ba9e00001ffc4f3,bias_Intercept,0.415054869,0.08436067063071791,starting_bias,-0.14473501170745492,0.5178324799962086,1
5c553e0ad3cc6b0001d98fd3,Intercept,-0.053520985131,0.2853222292279356,drift_rate,-0.6929736924175114,1.3378364071477666,1
5c553e0ad3cc6b0001d98fd3,bs_Intercept,1.873209055,0.19897620504206892,boundary_separation,-0.6929736924175114,1.3378364071477666,1
5c553e0ad3cc6b0001d98fd3,ndt_Intercept,1.1021219475,0.06100885209984707,non_decision_time,-0.6929736924175114,1.3378364071477666,1
5c553e0ad3cc6b0001d98fd3,bias_Intercept,0.5639823775,0.0781316988259036,starting_bias,-0.6929736924175114,1.3378364071477666,1
5c66ed5b2d31c20001b09d7f,Intercept,-1.22869574404,0.46186334371754056,drift_rate,0.07456046057656768,0.18983090913558548,1
5c66ed5b2d31c20001b09d7f,bs_Intercept,1.2676550135,0.13027709115746153,boundary_separation,0.07456046057656768,0.18983090913558548,1
5c66ed5b2d31c20001b09d7f,ndt_Intercept,1.23211822,0.021010116561565415,non_decision_time,0.07456046057656768,0.18983090913558548,1
5c66ed5b2d31c20001b09d7f,bias_Intercept,0.709189996,0.06549401523930311,starting_bias,0.07456046057656768,0.18983090913558548,1
5c6c597c42e33400019c72a5,Intercept,0.089829828994,0.27126864623801733,drift_rate,1.6096287665647258,1.173835621717455,0
5c6c597c42e33400019c72a5,bs_Intercept,2.123923535,0.22823442020571108,boundary_separation,1.6096287665647258,1.173835621717455,0
5c6c597c42e33400019c72a5,ndt_Intercept,1.1618179335,0.07602204955828012,non_decision_time,1.6096287665647258,1.173835621717455,0
5c6c597c42e33400019c72a5,bias_Intercept,0.6355027995,0.0793586391511552,starting_bias,1.6096287665647258,1.173835621717455,0
5ca25f7048f78e0018fdac10,Intercept,-1.18087907805,0.41682244295718135,drift_rate,1.1710378219966806,0.4358320872810528,1
5ca25f7048f78e0018fdac10,bs_Intercept,1.54543651,0.20358157117450695,boundary_separation,1.1710378219966806,0.4358320872810528,1
5ca25f7048f78e0018fdac10,ndt_Intercept,1.1516924405,0.0430548785839584,non_decision_time,1.1710378219966806,0.4358320872810528,1
5ca25f7048f78e0018fdac10,bias_Intercept,0.5508040745,0.08660326093813389,starting_bias,1.1710378219966806,0.4358320872810528,1
5cd3d5760b858f0016ccd823,Intercept,-0.454834986495,0.222653684646158,drift_rate,0.07456046057656768,-0.7121734107311283,1
5cd3d5760b858f0016ccd823,bs_Intercept,2.82083729,0.3441115022933136,boundary_separation,0.07456046057656768,-0.7121734107311283,1
5cd3d5760b858f0016ccd823,ndt_Intercept,1.2675551975,0.1563390984426366,non_decision_time,0.07456046057656768,-0.7121734107311283,1
5cd3d5760b858f0016ccd823,bias_Intercept,0.4412855285,0.08916625122681288,starting_bias,0.07456046057656768,-0.7121734107311283,1
5d79375d794d900017671c07,Intercept,-1.199174664,0.29512712686222875,drift_rate,-0.4736782201334888,1.583837585293234,1
5d79375d794d900017671c07,bs_Intercept,2.64141991,0.41567068829031445,boundary_separation,-0.4736782201334888,1.583837585293234,1
5d79375d794d900017671c07,ndt_Intercept,1.0890581452,0.13527371007319078,non_decision_time,-0.4736782201334888,1.583837585293234,1
5d79375d794d900017671c07,bias_Intercept,0.613691556,0.07929050732399,starting_bias,-0.4736782201334888,1.583837585293234,1
5dad4c34b3446a0015e3de93,Intercept,-2.0904510185,0.5451931675402035,drift_rate,-0.03508727556544362,0.025830123705273888,0
5dad4c34b3446a0015e3de93,bs_Intercept,1.6093050755,0.31495441627148724,boundary_separation,-0.03508727556544362,0.025830123705273888,0
5dad4c34b3446a0015e3de93,ndt_Intercept,1.3117099865,0.056981455374477886,non_decision_time,-0.03508727556544362,0.025830123705273888,0
5dad4c34b3446a0015e3de93,bias_Intercept,0.548866264,0.10095682349212516,starting_bias,-0.03508727556544362,0.025830123705273888,0
5dd14dd31e70da1d0ee5bab8,Intercept,-0.964502214705,0.3883364003117472,drift_rate,0.951742349712658,0.9278344435719876,0
5dd14dd31e70da1d0ee5bab8,bs_Intercept,1.456057324,0.16837178742274783,boundary_separation,0.951742349712658,0.9278344435719876,0
5dd14dd31e70da1d0ee5bab8,ndt_Intercept,1.4442728,0.03698851578003374,non_decision_time,0.951742349712658,0.9278344435719876,0
5dd14dd31e70da1d0ee5bab8,bias_Intercept,0.596191235,0.07276659598316568,starting_bias,0.951742349712658,0.9278344435719876,0
5ddc898a41fb3fbef8f00b91,Intercept,0.138938307540795,0.3087266547624212,drift_rate,0.6227991412866242,-0.30217144715534927,1
5ddc898a41fb3fbef8f00b91,bs_Intercept,1.97006526,0.22177183906739392,boundary_separation,0.6227991412866242,-0.30217144715534927,1
5ddc898a41fb3fbef8f00b91,ndt_Intercept,1.08282838,0.05774487920660058,non_decision_time,0.6227991412866242,-0.30217144715534927,1
5ddc898a41fb3fbef8f00b91,bias_Intercept,0.6186964715,0.08333210257838365,starting_bias,0.6227991412866242,-0.30217144715534927,1
5de96ccf7aeafe09d7e8a74a,Intercept,0.5012644381965,0.26360588106985305,drift_rate,-0.2543827478494662,0.18983090913558548,0
5de96ccf7aeafe09d7e8a74a,bs_Intercept,2.262416385,0.2690156073693233,boundary_separation,-0.2543827478494662,0.18983090913558548,0
5de96ccf7aeafe09d7e8a74a,ndt_Intercept,1.662428,0.09732789271298323,non_decision_time,-0.2543827478494662,0.18983090913558548,0
5de96ccf7aeafe09d7e8a74a,bias_Intercept,0.5330541325,0.08320730689082513,starting_bias,-0.2543827478494662,0.18983090913558548,0
5dedbcdb63c57946d82c27e8,Intercept,-1.0220357837,0.36346195793508396,drift_rate,-1.0219169008435454,0.3538316945658971,0
5dedbcdb63c57946d82c27e8,bs_Intercept,1.981032605,0.28015604339615746,boundary_separation,-1.0219169008435454,0.3538316945658971,0
5dedbcdb63c57946d82c27e8,ndt_Intercept,1.517682445,0.07028883938964525,non_decision_time,-1.0219169008435454,0.3538316945658971,0
5dedbcdb63c57946d82c27e8,bias_Intercept,0.4353348535,0.09221101066569562,starting_bias,-1.0219169008435454,0.3538316945658971,0
5e0e14d3ecb3ea56d7be5995,Intercept,-0.824261824931,0.4206517640838657,drift_rate,0.07456046057656768,-1.7781785160281536,0
5e0e14d3ecb3ea56d7be5995,bs_Intercept,1.2335170105,0.15200304397079878,boundary_separation,0.07456046057656768,-1.7781785160281536,0
5e0e14d3ecb3ea56d7be5995,ndt_Intercept,1.31815225,0.033320125235514274,non_decision_time,0.07456046057656768,-1.7781785160281536,0
5e0e14d3ecb3ea56d7be5995,bias_Intercept,0.533386194,0.07177767046903476,starting_bias,0.07456046057656768,-1.7781785160281536,0
5e0e49cfbf3d4e5b0925b2a3,Intercept,-0.464387385766,0.29796027851308926,drift_rate,-0.36403048399147747,1.4198367998629224,1
5e0e49cfbf3d4e5b0925b2a3,bs_Intercept,1.76390546,0.19051214097556737,boundary_separation,-0.36403048399147747,1.4198367998629224,1
5e0e49cfbf3d4e5b0925b2a3,ndt_Intercept,1.0776174246666668,0.05604579097577615,non_decision_time,-0.36403048399147747,1.4198367998629224,1
5e0e49cfbf3d4e5b0925b2a3,bias_Intercept,0.5648163133333334,0.07580333945378695,starting_bias,-0.36403048399147747,1.4198367998629224,1
5e25c1a57d6cd1000cf870b8,Intercept,0.1112688968709,0.21029154252353816,drift_rate,4.131526697830986,-0.0561702690098819,1
5e25c1a57d6cd1000cf870b8,bs_Intercept,2.76687245,0.28724177332252393,boundary_separation,4.131526697830986,-0.0561702690098819,1
5e25c1a57d6cd1000cf870b8,ndt_Intercept,1.3371098265,0.1375093334013755,non_decision_time,4.131526697830986,-0.0561702690098819,1
5e25c1a57d6cd1000cf870b8,bias_Intercept,0.610866858,0.08164143305364233,starting_bias,4.131526697830986,-0.0561702690098819,1
5e51c83155087a204d8e7f1f,Intercept,-1.07196983456715,0.37024040322666785,drift_rate,-0.8026214285595227,1.2558360144326108,1
5e51c83155087a204d8e7f1f,bs_Intercept,1.51818222,0.16069935603476013,boundary_separation,-0.8026214285595227,1.2558360144326108,1
5e51c83155087a204d8e7f1f,ndt_Intercept,1.232454925,0.036270390932875075,non_decision_time,-0.8026214285595227,1.2558360144326108,1
5e51c83155087a204d8e7f1f,bias_Intercept,0.6423964495,0.06578504639450376,starting_bias,-0.8026214285595227,1.2558360144326108,1
5e51fbbc31127d237d48c881,Intercept,-0.207458911387515,0.20729309465402299,drift_rate,0.4035036690026016,-1.0401749815917514,0
5e51fbbc31127d237d48c881,bs_Intercept,2.47955255,0.2843692769977932,boundary_separation,0.4035036690026016,-1.0401749815917514,0
5e51fbbc31127d237d48c881,ndt_Intercept,1.296232852,0.11742780263192604,non_decision_time,0.4035036690026016,-1.0401749815917514,0
5e51fbbc31127d237d48c881,bias_Intercept,0.441625868,0.06956499956197516,starting_bias,0.4035036690026016,-1.0401749815917514,0
5e8601d90126b207e8c7a2aa,Intercept,-1.1425681837,0.40023295035489154,drift_rate,-0.14473501170745492,0.10783051642042968,1
5e8601d90126b207e8c7a2aa,bs_Intercept,1.932286565,0.33341530255844715,boundary_separation,-0.14473501170745492,0.10783051642042968,1
5e8601d90126b207e8c7a2aa,ndt_Intercept,1.114704815,0.06760721736766626,non_decision_time,-0.14473501170745492,0.10783051642042968,1
5e8601d90126b207e8c7a2aa,bias_Intercept,0.3760188695,0.09878937639644188,starting_bias,-0.14473501170745492,0.10783051642042968,1
5e8bbb3680cbf20986c677e1,Intercept,-0.5779331856845,0.39611240005635745,drift_rate,-0.14473501170745492,-1.204175767022063,1
5e8bbb3680cbf20986c677e1,bs_Intercept,1.518822935,0.1760861539015311,boundary_separation,-0.14473501170745492,-1.204175767022063,1
5e8bbb3680cbf20986c677e1,ndt_Intercept,1.236832117,0.03457397471104488,non_decision_time,-0.14473501170745492,-1.204175767022063,1
5e8bbb3680cbf20986c677e1,bias_Intercept,0.4141204285,0.08494797439198028,starting_bias,-0.14473501170745492,-1.204175767022063,1
5ec79b5033c65502ce2acade,Intercept,-1.706029886,0.42547435634196484,drift_rate,-0.8026214285595227,-2.106180086888777,1
5ec79b5033c65502ce2acade,bs_Intercept,1.598800595,0.21454879763792645,boundary_separation,-0.8026214285595227,-2.106180086888777,1
5ec79b5033c65502ce2acade,ndt_Intercept,1.153479126,0.04475832265204357,non_decision_time,-0.8026214285595227,-2.106180086888777,1
5ec79b5033c65502ce2acade,bias_Intercept,0.653576263,0.06870641716343204,starting_bias,-0.8026214285595227,-2.106180086888777,1
5ee8f92c564e6212704b2315,Intercept,-0.551315376882485,0.26961712062542775,drift_rate,-0.36403048399147747,-0.30217144715534927,0
5ee8f92c564e6212704b2315,bs_Intercept,1.89056483,0.22381826396345073,boundary_separation,-0.36403048399147747,-0.30217144715534927,0
5ee8f92c564e6212704b2315,ndt_Intercept,1.412858555,0.0796182755352223,non_decision_time,-0.36403048399147747,-0.30217144715534927,0
5ee8f92c564e6212704b2315,bias_Intercept,0.5771277915,0.06969286204715078,starting_bias,-0.36403048399147747,-0.30217144715534927,0
5f0527d40807f31c712153eb,Intercept,-2.1007708205,0.44641654635721895,drift_rate,1.9385719749907597,0.6818332654265202,0
5f0527d40807f31c712153eb,bs_Intercept,1.803159405,0.2834205410220519,boundary_separation,1.9385719749907597,0.6818332654265202,0
5f0527d40807f31c712153eb,ndt_Intercept,1.0997761615,0.05590206598001397,non_decision_time,1.9385719749907597,0.6818332654265202,0
5f0527d40807f31c712153eb,bias_Intercept,0.694551412,0.06504367409352772,starting_bias,1.9385719749907597,0.6818332654265202,0
5f24b0fc546c5a0c3c2e43b6,Intercept,-1.5748455335,0.4062205455128387,drift_rate,-1.7894510538376245,-0.7941738034462841,0
5f24b0fc546c5a0c3c2e43b6,bs_Intercept,2.43026668,0.4763872274907628,boundary_separation,-1.7894510538376245,-0.7941738034462841,0
5f24b0fc546c5a0c3c2e43b6,ndt_Intercept,0.9682853565,0.09308784852649164,non_decision_time,-1.7894510538376245,-0.7941738034462841,0
5f24b0fc546c5a0c3c2e43b6,bias_Intercept,0.515321765,0.11588784733715177,starting_bias,-1.7894510538376245,-0.7941738034462841,0
5f78a9660c01564630e2c2c8,Intercept,-0.6435543592945,0.3889264755670404,drift_rate,-1.3508601092695791,-0.1381706617250377,1
5f78a9660c01564630e2c2c8,bs_Intercept,1.52848213,0.16663741117277442,boundary_separation,-1.3508601092695791,-0.1381706617250377,1
5f78a9660c01564630e2c2c8,ndt_Intercept,1.1877164075,0.03426714794187691,non_decision_time,-1.3508601092695791,-0.1381706617250377,1
5f78a9660c01564630e2c2c8,bias_Intercept,0.6264139725,0.07567951097004444,starting_bias,-1.3508601092695791,-0.1381706617250377,1
5f8f0ae15fe9e60fbbbaead9,Intercept,-0.56423451787165,0.3053109619533161,drift_rate,-0.36403048399147747,-1.204175767022063,0
5f8f0ae15fe9e60fbbbaead9,bs_Intercept,1.96528453,0.2071096691555176,boundary_separation,-0.36403048399147747,-1.204175767022063,0
5f8f0ae15fe9e60fbbbaead9,ndt_Intercept,1.468324685,0.053687566089152,non_decision_time,-0.36403048399147747,-1.204175767022063,0
5f8f0ae15fe9e60fbbbaead9,bias_Intercept,0.6917391315,0.07249710263918653,starting_bias,-0.36403048399147747,-1.204175767022063,0
5f91a6bf59acc003a749718a,Intercept,-1.5787582161,0.5289807118425244,drift_rate,0.4035036690026016,0.763833658141676,1
5f91a6bf59acc003a749718a,bs_Intercept,1.5625565395,0.3181892151532534,boundary_separation,0.4035036690026016,0.763833658141676,1
5f91a6bf59acc003a749718a,ndt_Intercept,1.365135535,0.03712034133307663,non_decision_time,0.4035036690026016,0.763833658141676,1
5f91a6bf59acc003a749718a,bias_Intercept,0.3850462555,0.11087119812978295,starting_bias,0.4035036690026016,0.763833658141676,1
5fa315662ca5b25d05ae8236,Intercept,-1.7020742147,0.4617775432654826,drift_rate,-0.8026214285595227,-0.4661722325856609,0
5fa315662ca5b25d05ae8236,bs_Intercept,1.3403767075,0.1901601249094871,boundary_separation,-0.8026214285595227,-0.4661722325856609,0
5fa315662ca5b25d05ae8236,ndt_Intercept,1.103081241,0.03786929447857553,non_decision_time,-0.8026214285595227,-0.4661722325856609,0
5fa315662ca5b25d05ae8236,bias_Intercept,0.612183121,0.07303168966984384,starting_bias,-0.8026214285595227,-0.4661722325856609,0
5fb69cacddba6408f81a9564,Intercept,-0.353927361482,0.26753839227693366,drift_rate,-0.03508727556544362,0.5178324799962086,1
5fb69cacddba6408f81a9564,bs_Intercept,1.981917675,0.20175830768274172,boundary_separation,-0.03508727556544362,0.5178324799962086,1
5fb69cacddba6408f81a9564,ndt_Intercept,1.330458273,0.059891085591447846,non_decision_time,-0.03508727556544362,0.5178324799962086,1
5fb69cacddba6408f81a9564,bias_Intercept,0.7067873925,0.06494129257927021,starting_bias,-0.03508727556544362,0.5178324799962086,1
5fc43dcde1880f139efc0b0a,Intercept,0.23547785394226667,0.2312027829332032,drift_rate,-0.4736782201334888,1.9938395488690128,0
5fc43dcde1880f139efc0b0a,bs_Intercept,2.26469388,0.2190543452753257,boundary_separation,-0.4736782201334888,1.9938395488690128,0
5fc43dcde1880f139efc0b0a,ndt_Intercept,0.07912250640066666,0.04617466531329368,non_decision_time,-0.4736782201334888,1.9938395488690128,0
5fc43dcde1880f139efc0b0a,bias_Intercept,0.4206774466666667,0.06982964090704338,starting_bias,-0.4736782201334888,1.9938395488690128,0
5fe2bc6c9177396d90ae7f54,Intercept,-0.62636053754,0.26651369804937164,drift_rate,-0.36403048399147747,0.9278344435719876,1
