group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra,target,item,lextale_std,eq_std
1,65ddfaeab5c421556410b938,0,2.5745,1.3745,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,1.5568,0.41680000000000006,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,0,1.7278,0.28780000000000006,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynMariano habla del tiempo,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,0,1.5077,0.4477,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynEl nino oye el rio,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,0,1.6636,0.41359999999999997,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynMarta abre el regalo,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,1.3033,0.3032999999999999,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynMaria bebe el vino,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,3.8006,2.5506,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynMi madre come la fruta,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,1.9182,0.6981999999999999,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,2.5905,1.3205,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynMi madre come la fruta,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,0,2.3365,1.0265,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,1.3559,0.19590000000000019,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynManuela vende el carro,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,2.6442,1.6042,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,2.2079,0.8978999999999999,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,0,1.8198,0.7098,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynEl hombre mira la luna,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,0,2.4817,1.1517,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynMaria bebe el vino,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,1.7356,0.6056000000000001,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,cubaninterrogative-total-ynAna lleva el abrigo,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,1,3.4196,2.2596,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynLa nina lava el plato,0.6227991412866242,0.10783051642042968
1,65ddfaeab5c421556410b938,0,1.7353,0.6053000000000002,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",43,826.6425,55,6,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.6227991412866242,0.10783051642042968
1,65edebf1c2c09681c2b91185,1,8.1349,6.8849,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynMarta abre el regalo,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,5.2129,3.9429000000000003,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynMi madre come la fruta,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,1,3.5731,2.4631,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynEl hombre mira la luna,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,6.3642,5.1442000000000005,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynMi tia odia la lluvia,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,1,4.3956,3.2556000000000003,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,5.8013,4.5513,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynMi madre come la fruta,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,4.9905,3.8605,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynEl nino oye el rio,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,1,5.6052,4.2951999999999995,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynDaniel iba a Bolivia,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,4.5599,3.3998999999999997,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynLa nina lava el plato,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,5.183,4.023,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynManuela vende el carro,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,4.4773,3.3472999999999997,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynAna lleva el abrigo,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,5.6721,4.3421,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynMaria bebe el vino,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,5.3095,4.3095,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynMaria bebe el vino,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,4.2367,2.8766999999999996,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynMi novio viene del lago,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,6.4343,5.3943,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynAna lleva el abrigo,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,4.5767,3.2666999999999997,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,2.203,0.9829999999999999,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynEl hombre mira la luna,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,3.4801,2.2801,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynEmilio ama la marcha,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,4.8503,3.8602999999999996,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,puertoricaninterrogative-total-ynDavid leia el libro,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,1.9163,0.47629999999999995,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynMariano habla del tiempo,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,4.5799,3.3599000000000006,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynManuela vende el carro,1.8289242388487483,0.6818332654265202
1,65edebf1c2c09681c2b91185,0,3.727,2.667,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",50,1461.6359,64.16666666666666,17,1,cubaninterrogative-total-ynEl nino oye el rio,1.8289242388487483,0.6818332654265202
1,66045682d629a940764580ed,0,2.0006,0.6705999999999999,cuban,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynMaria bebe el vino,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,1,1.9769,0.8669,cuban,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynEl hombre mira la luna,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.5269,1.2769,puertorican,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynMi madre come la fruta,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,5.2394,3.9894,cuban,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynMarta abre el regalo,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.5043,1.5143000000000002,puertorican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynDavid leia el libro,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,3.4836,2.4236,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynEl nino oye el rio,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,1.9829,0.7629000000000001,cuban,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynManuela vende el carro,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,1,1.5337,0.49370000000000003,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,1,1.8787,0.8787,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynMaria bebe el vino,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.3884,1.1183999999999998,cuban,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynMi madre come la fruta,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.487,1.177,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.4854,1.3254,puertorican,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynLa nina lava el plato,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.2604,0.9004000000000001,cuban,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynMi novio viene del lago,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,1.9857,0.7857000000000001,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,1.8538,0.7238,puertorican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,1.934,0.804,cuban,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynAna lleva el abrigo,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,1,3.6354,2.4154,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.9856,1.5455999999999999,cuban,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,cubaninterrogative-total-ynMariano habla del tiempo,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,1,1.7289,0.5689000000000002,puertorican,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynManuela vende el carro,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,1,2.5591,1.3391,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.435,1.125,puertorican,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,0.18420819671857896,0.025830123705273888
1,66045682d629a940764580ed,0,2.0555,0.9155,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",42,1105.7338,51.66666666666667,2,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,0.18420819671857896,0.025830123705273888
1,6606ce9c3523446ed5777300,0,3.19,1.88,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.138,0.998,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.384,1.134,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynMarta abre el regalo,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.183,1.0729999999999997,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynEl hombre mira la luna,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.946,0.6759999999999999,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynMi madre come la fruta,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.036,0.996,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.76,0.77,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynDavid leia el libro,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.219,0.8589999999999998,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynMi novio viene del lago,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.567,0.23699999999999988,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynMaria bebe el vino,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.452,1.252,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.684,0.524,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynManuela vende el carro,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.842,0.8420000000000001,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynMaria bebe el vino,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.361,0.14100000000000001,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.136,0.9160000000000001,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynManuela vende el carro,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.819,0.569,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynMi madre come la fruta,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.784,0.5640000000000001,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,2.094,0.7839999999999998,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.683,0.5230000000000001,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynLa nina lava el plato,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.544,0.484,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynEl nino oye el rio,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.337,0.20700000000000007,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynAna lleva el abrigo,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.801,0.671,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.07456046057656768,1.173835621717455
1,6606ce9c3523446ed5777300,0,1.959,0.5190000000000001,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",56,1059.115,50.83333333333333,1,1,cubaninterrogative-total-ynMariano habla del tiempo,0.07456046057656768,1.173835621717455
1,660ec4452539f6860b02db7a,1,1.6959,0.6558999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,1.7507,0.5907,puertorican,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynManuela vende el carro,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,0,1.697,0.5670000000000002,cuban,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynAna lleva el abrigo,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,2.1203,0.9602999999999999,puertorican,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynLa nina lava el plato,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,0,2.0808,0.7707999999999999,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynDaniel iba a Bolivia,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,3.7465,2.6865,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynEl nino oye el rio,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,1.6253,0.48530000000000006,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,2.1596,1.0496,cuban,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynEl hombre mira la luna,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,0,2.5141,1.3841,puertorican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynEl nino oye el rio,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,2.7107,1.2707000000000002,cuban,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynMariano habla del tiempo,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,0,3.48,2.15,cuban,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynMaria bebe el vino,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,0,2.246,0.9359999999999999,puertorican,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,0,2.111,0.8910000000000002,cuban,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynManuela vende el carro,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,2.1338,0.9338,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynEmilio ama la marcha,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,2.0001,1.0101000000000002,puertorican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,0,2.729,1.479,puertorican,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynMi madre come la fruta,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,2.9471,1.6770999999999998,cuban,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,cubaninterrogative-total-ynMi madre come la fruta,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,1.9089,0.9089,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.6929736924175114,-1.0401749815917514
1,660ec4452539f6860b02db7a,1,1.5671,0.34709999999999996,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",29,895.6748,45,-6,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.6929736924175114,-1.0401749815917514
