group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra,target,item,lextale_std,eq_std,caribbean,rt
0,5589be79fdf99b18be320155,1,1.4924,0.1723999999999999,cuban,declarative-broad-focus,El bebe comia muy bien,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,cubandeclarative-broad-focusEl bebe comia muy bien,0.041892983150900225,1.0621575983878655,1,1.5576999999999999
0,5589be79fdf99b18be320155,1,1.436,0.31599999999999984,mexican,declarative-broad-focus,Marta abre el regalo,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicandeclarative-broad-focusMarta abre el regalo,0.041892983150900225,1.0621575983878655,0,1.7012999999999998
0,5589be79fdf99b18be320155,1,1.5293,0.2893000000000001,puertorican,declarative-broad-focus,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,puertoricandeclarative-broad-focusEmilio ama la marcha,0.041892983150900225,1.0621575983878655,1,1.6746
0,5589be79fdf99b18be320155,1,1.3991,0.2591000000000001,mexican,declarative-broad-focus,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicandeclarative-broad-focusMi novio viene del lago,0.041892983150900225,1.0621575983878655,0,1.6444
0,5589be79fdf99b18be320155,1,1.5274,0.33740000000000014,mexican,declarative-broad-focus,El bebe comia muy bien,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicandeclarative-broad-focusEl bebe comia muy bien,0.041892983150900225,1.0621575983878655,0,1.7227000000000001
0,5589be79fdf99b18be320155,1,1.7087,0.3087000000000002,castilian,declarative-broad-focus,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castiliandeclarative-broad-focusEmilio ama la marcha,0.041892983150900225,1.0621575983878655,0,1.6940000000000002
0,5589be79fdf99b18be320155,1,1.4308,0.29080000000000017,puertorican,declarative-broad-focus,El nino oye el rio,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,puertoricandeclarative-broad-focusEl nino oye el rio,0.041892983150900225,1.0621575983878655,1,1.6761000000000001
0,5589be79fdf99b18be320155,1,1.4207,0.17070000000000007,cuban,declarative-broad-focus,Maria bebe el vino,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,cubandeclarative-broad-focusMaria bebe el vino,0.041892983150900225,1.0621575983878655,1,1.556
0,5589be79fdf99b18be320155,1,1.7682,0.32820000000000005,castilian,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castilianinterrogative-total-ynMarta abre el regalo,0.041892983150900225,1.0621575983878655,0,1.7135
0,5589be79fdf99b18be320155,1,1.7717,0.19169999999999998,cuban,declarative-broad-focus,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,cubandeclarative-broad-focusDaniel iba a Bolivia,0.041892983150900225,1.0621575983878655,1,1.577
0,5589be79fdf99b18be320155,1,1.556,0.39600000000000013,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,1,puertoricaninterrogative-total-ynLa nina lava el plato,0.041892983150900225,1.0621575983878655,1,1.7813
0,5589be79fdf99b18be320155,1,1.4403,0.24029999999999996,puertorican,declarative-broad-focus,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,puertoricandeclarative-broad-focusDaniel iba a Bolivia,0.041892983150900225,1.0621575983878655,1,1.6256
0,5589be79fdf99b18be320155,1,1.4481,0.22809999999999997,mexican,declarative-broad-focus,El hombre mira la luna,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicandeclarative-broad-focusEl hombre mira la luna,0.041892983150900225,1.0621575983878655,0,1.6134
0,5589be79fdf99b18be320155,1,1.4659,0.27590000000000003,puertorican,declarative-broad-focus,El hombre mira la luna,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,puertoricandeclarative-broad-focusEl hombre mira la luna,0.041892983150900225,1.0621575983878655,1,1.6612
0,5589be79fdf99b18be320155,1,1.3375,0.23749999999999982,mexican,declarative-broad-focus,David leia el libro,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicandeclarative-broad-focusDavid leia el libro,0.041892983150900225,1.0621575983878655,0,1.6227999999999998
0,5589be79fdf99b18be320155,1,1.536,0.30600000000000005,mexican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicaninterrogative-total-ynEmilio ama la marcha,0.041892983150900225,1.0621575983878655,0,1.6913
0,5589be79fdf99b18be320155,1,1.4596,0.23960000000000004,mexican,declarative-broad-focus,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicandeclarative-broad-focusMariano habla del tiempo,0.041892983150900225,1.0621575983878655,0,1.6249
0,5589be79fdf99b18be320155,1,1.8008,0.31079999999999997,castilian,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castilianinterrogative-total-ynManuela vende el carro,0.041892983150900225,1.0621575983878655,0,1.6961
0,5589be79fdf99b18be320155,1,1.6337,0.17369999999999997,castilian,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castilianinterrogative-total-ynMi tia odia la lluvia,0.041892983150900225,1.0621575983878655,0,1.559
0,5589be79fdf99b18be320155,1,1.8296,0.2295999999999998,castilian,declarative-broad-focus,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castiliandeclarative-broad-focusLa maestra vive en Paris,0.041892983150900225,1.0621575983878655,0,1.6148999999999998
0,5589be79fdf99b18be320155,1,1.5006,0.3106,puertorican,declarative-broad-focus,El bebe comia muy bien,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,puertoricandeclarative-broad-focusEl bebe comia muy bien,0.041892983150900225,1.0621575983878655,1,1.6959
0,5589be79fdf99b18be320155,1,1.5917,0.2316999999999998,castilian,declarative-broad-focus,Maria bebe el vino,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castiliandeclarative-broad-focusMaria bebe el vino,0.041892983150900225,1.0621575983878655,0,1.6169999999999998
0,5589be79fdf99b18be320155,1,1.8762,0.11620000000000008,castilian,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castilianinterrogative-total-ynLa maestra vive en Paris,0.041892983150900225,1.0621575983878655,0,1.5015
