Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Were you raised monolingual?,U.s state/territory of birth,Current u.s state of residence,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
687d63992567ce98c39b6edc,67cafa97534132b573e4dd5c,TIMED-OUT,Not Applicable,2025-07-20T21:52:25.494000Z,,,,14758120.0,,1876,I was raised with my native language only,New Jersey (NJ),New Jersey (NJ),25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
687d63c5e73bc23942aa0b0f,66dbe0d85afada72ecb65638,RETURNED,Not Applicable,2025-07-20T21:46:53.443000Z,,,,,,1367,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d641569cf9941369f007e,5dec17c87aeafe30634f55f7,RETURNED,Not Applicable,2025-07-20T21:48:27.521000Z,,,,,,2700,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d646db173a575b9bab50c,5d16badb7b0154001a282fdb,RETURNED,Not Applicable,2025-07-20T21:49:40.610000Z,,,,,,3903,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d64ca4302af262661f747,67e88014ad60cfb3625402fc,RETURNED,Not Applicable,2025-07-20T21:51:12.372000Z,,,,,,866,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d64eead0fd1bf841476e7,67faf61829e07433820ec62d,RETURNED,Not Applicable,2025-07-20T21:51:50.561000Z,,,,,,746,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d64f99ef2896867daf57e,66d5353794a257d22919673b,RETURNED,Not Applicable,,,,,,,2825,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d665f20c91615d9fafb7f,65e9e06ec999087bab157048,RETURNED,Not Applicable,2025-07-20T21:57:55.646000Z,,,,,,1958,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d66bde678b5861523bb7e,5d58fecd257b370001266059,RETURNED,Not Applicable,2025-07-20T21:59:30.002000Z,,,,,,396,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d66c257f961d2394c4bfe,66fbf7c64e20a027558cfa99,RETURNED,Not Applicable,2025-07-20T21:59:50.277000Z,,,,,,2931,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d670dc3b6934111fb3148,6510652e8c348ca500c8677c,RETURNED,Not Applicable,2025-07-20T22:00:51.194000Z,,,,,,7675,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d6764fc967faff4067488,5bc66d68c67f6c00011a5149,RETURNED,Not Applicable,2025-07-20T22:02:12.136000Z,,,,,,507,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d685c903571206eb0756c,5e79448b2645050ebe52051c,RETURNED,Not Applicable,2025-07-20T22:06:39.296000Z,,,,,,5796,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d6883cd327e05245c5a8f,602a8f9033061909d48b1d04,RETURNED,Not Applicable,2025-07-20T22:07:08.661000Z,,,,,,3832,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d68d9ba93090dc201efaf,58f7cdd4c31d4d00015aac83,RETURNED,Not Applicable,2025-07-20T22:08:30.371000Z,,,,,,3620,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d69972a050b359d5b6322,61017e504e37cdb6ad358058,RETURNED,Not Applicable,2025-07-20T22:11:39.646000Z,,,,,,2096,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d69cdff7bcb99499b5be8,559d9916fdf99b1e2b2dc6b8,RETURNED,Not Applicable,2025-07-20T22:12:36.991000Z,,,,,,7000,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d6a268ad09415a71db766,66d73c2beac2300ede47388b,RETURNED,Not Applicable,2025-07-20T22:14:31.787000Z,,,,,,923,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d6b49b18c9b2eca919e3d,66363a38fb334d3e1c100651,RETURNED,Not Applicable,2025-07-20T22:19:00.672000Z,,,,,,2871,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687d6bade247ebb4822f07cd,655f8da6abba5f374f3145dc,RETURNED,Not Applicable,2025-07-20T22:20:37.391000Z,,,,,,3203,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
